,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
8138,,,,,"Anterior Cervical Corpectomy and Fu
sion Versus Posterior Laminoplasty 
for Cervical Oppressive Myelopathy 
Secondary to Ossification of the Po
sterior Longitudinal Ligament: A Me
ta-analysis.",/pubmed/30964542
8137,,,,,"Inflammatory biomarkers in patients
 with sciatica: a systematic review
.",/pubmed/30967132
8136,,,,,"An Informative Approach to Single-C
ell Sequencing Analysis.",/pubmed/30968362
8135,,,,,"Curcumin: Total-Scale Analysis of t
he Scientific Literature.",/pubmed/30970601
8134,,,,,"Prognostic value of lymphocyte-mono
cyte ratio at diagnosis in Hodgkin 
lymphoma: a meta-analysis.",/pubmed/30971203
8133,,,,,"An updated meta-analysis evaluating
 limb management after total knee a
rthroplasty-what is the optimal met
hod?",/pubmed/30971262
8132,,,,,"Dose adductor canal block combined 
with local infiltration analgesia h
as a synergistic effect than adduct
or canal block alone in total knee 
arthroplasty: a meta-analysis and s
ystematic review.",/pubmed/30971284
8131,,,,,"Long-Term Persistence with Newly-In
itiated Warfarin or Non-VKA Oral An
ticoagulant (NOAC) in Patients with
 Non-Valvular Atrial Fibrillation: 
Insights from the Prospective China
-AF Registry.",/pubmed/30971681
8130,,,,,"The Thermal Effects of Water Immers
ion on Health Outcomes: An Integrat
ive Review.",/pubmed/30974799
8129,,,,,"What Works? Prevention and Control 
of Sexually Transmitted Infections 
and Blood-Borne Viruses in Migrants
 from Sub-Saharan Africa, Northeast
 Asia and Southeast Asia Living in 
High-Income Countries: A Systematic
 Review.",/pubmed/30974851
8128,,,,,"Role of Endothelial Nitric Oxide Sy
nthase Polymorphisms in Atrial Fibr
illation: A PRISMA-Compliant Meta-A
nalysis.",/pubmed/30977468
8127,,,,,"In Silico Investigation of the Anti
-Tumor Mechanisms of Epigallocatech
in-3-Gallate.",/pubmed/30979098
8126,,,,,"Surveillance for Hepatocellular Car
cinoma: Current Best Practice and F
uture Direction.",/pubmed/30986389
8125,,,,,"AGA Clinical Practice Update: Coagu
lation in Cirrhosis.",/pubmed/30986390
8124,,,,,"Exploring the Role of Wearable Tech
nology in Sport Kinematics and Kine
tics: A Systematic Review.",/pubmed/30987014
8123,,,,,"Therapeutic Approaches with Intravi
treal Injections in Geographic Atro
phy Secondary to Age-Related Macula
r Degeneration: Current Drugs and P
otential Molecules.",/pubmed/30987401
8122,,,,,"Relative efficacy of interventions 
in the treatment of second-line non
-small cell lung cancer: a systemat
ic review and network meta-analysis
.",/pubmed/30987609
8121,,,,,"Laparoscopic versus open gastrectom
y for locally advanced gastric canc
er: a systematic review and meta-an
alysis of randomized controlled stu
dies.",/pubmed/30987645
8120,,,,,"Standardization procedures for real
-time breath analysis by secondary 
electrospray ionization high-resolu
tion mass spectrometry.",/pubmed/30989265
8119,,,,,"Highly variable coronal tibial and 
femoral alignment in osteoarthritic
 knees: a systematic review.",/pubmed/30989273
8118,,,,,"[Breeding and variety characteristi
cs of a new variety of Fritillaria 
thunbergii ”Zhebei 3”].",/pubmed/30989906
8117,,,,,"[Efficacy and safety of huperzine A
 in treating patients with mild cog
nitive impairment: a systematic rev
iew and Meta-analysis].",/pubmed/30989926
8116,,,,,"[Systematic review of Shenqi Fuzhen
g Injection combined with chemother
apy for treatment of breast cancer]
.",/pubmed/30989927
8115,,,,,"[Systematic review and Meta-analysi
s on randomized controlled trials o
n effectiveness and safety of Kudie
zi Injection in treatment of acute 
cerebral infarction].",/pubmed/30989960
8114,,,,,"Association between depression and 
risk of triggering ventricular arrh
ythmias: A meta-analysis.",/pubmed/30990407
8113,,,,,"Comparative efficacy and safety of 
lesinurad 200 mg and 400 mg combine
d with a xanthine oxidase inhibitor
 in hyperuricemic patients with gou
t: A Bayesian network meta-analysis
 of randomized controlled trials .",/pubmed/30990408
8112,,,,,"Tracing the phylogenetic history of
 the Crl regulon through the Bacter
ia and Archaea genomes.",/pubmed/30991941
8111,,,,,"Health-related quality of life as a
n endpoint in oncology phase I tria
ls: a systematic review.",/pubmed/30991990
8110,,,,,"Grade III meningioma with gastro-in
testinal tract and brain metastases
: case report and review of the lit
erature.",/pubmed/30992070
8109,,,,,"Proprioceptive Training and Outcome
s of Patients With Knee Osteoarthri
tis: A Meta-Analysis of Randomized 
Controlled Trials.",/pubmed/30995119
8108,,,,,"The prognosis impact of hyperthermi
c intraperitoneal chemotherapy (HIP
EC) plus cytoreductive surgery (CRS
) in advanced ovarian cancer: the m
eta-analysis.",/pubmed/30995948
8107,,,,,"Adenotonsillectomy in children with
 syndromic craniosynostosis: a syst
ematic review and meta-analysis.",/pubmed/30997567
8106,,,,,"Do consumers who identify as Muslim
 experience culturally safe care (C
SC) in the Emergency Department (ED
)? A scoping review.",/pubmed/30998884
8105,,,,,"Diagnostic accuracy of hematologica
l parameters in Acute mesenteric is
chemia-A systematic review.",/pubmed/30999055
8104,,,,,"A Systematic Review of Right Ventri
cular Diastolic Assessment by 4D Fl
ow CMR.",/pubmed/31001557
8103,,,,,"Different therapeutic regimens in t
he treatment of metastatic prostate
 cancer by performing a Bayesian ne
twork meta-analysis.",/pubmed/31002882
8102,,,,,"Outcomes of revision surgery after 
periprosthetic shoulder infection: 
a systematic review.",/pubmed/31003887
8101,,,,,"Effectiveness of Platelet-Rich Fibr
in as an Adjunctive Material to Bon
e Graft in Maxillary Sinus Augmenta
tion: A Meta-Analysis of Randomized
 Controlled Trails.",/pubmed/31008111
8100,,,,,"[Opportunities of modern laboratory
 diagnostics of infectious complica
tions of acute pancreatitis (review
).]",/pubmed/31012552
8099,,,,,"Acute Spinal Cord Injury: A Systema
tic Review Investigating miRNA Fami
lies Involved.",/pubmed/31013946
8098,,,,,"Adjuvant radiotherapy and chemother
apy for patients with breast phyllo
des tumors: a systematic review and
 meta-analysis.",/pubmed/31014268
8097,,,,,"Smoking status and subsequent gastr
ic cancer risk in men compared with
 women: a meta-analysis of prospect
ive observational studies.",/pubmed/31014273
8096,,,,,"Lungworm infection in small ruminan
ts in Ethiopia: Systematic review a
nd meta-analysis.",/pubmed/31014739
8095,,,,,"Surgical management of patients wit
h coexistent multiple sclerosis and
 cervical stenosis: A systematic re
view and meta-analysis.",/pubmed/31014906
8094,,,,,"Benralizumab: A New Approach for th
e Treatment of Severe Eosinophilic 
Asthma.",/pubmed/31017107
8093,,,,,"A systematic review and network met
a-analysis comparing treatments for
 faecal incontinence.",/pubmed/31022519
8092,,,,,"Assessing Entrustable Professional 
Activities Using an Orientation OSC
E: Identifying the Gaps.",/pubmed/31024656
8091,,,,,"Repertoire of human breast and milk
 microbiota: a systematic review.",/pubmed/31025880
8090,,,,,"Group B Streptococcus in surgical s
ite and non-invasive bacterial infe
ctions worldwide: A systematic revi
ew and meta-analysis.",/pubmed/31028879
8089,,,,,"Toxicological and pharmacologic eff
ects of farnesol (C(15)H(26)O): A d
escriptive systematic review.",/pubmed/31029722
8088,,,,,"A scoping review to catalogue tinni
tus problems in children.",/pubmed/31029948
8087,,,,,"Association between bone mineral de
nsity and benign paroxysmal positio
nal vertigo: a meta-analysis.",/pubmed/31030242
8086,,,,,"Immunization Against Staphylococcus
 aureus Infections.",/pubmed/31033407
8085,,,,,"Aflatoxin, fumonisin, ochratoxin, z
earalenone and deoxynivalenol bioma
rkers in human biological fluids: A
 systematic literature review, 2001
-2018.",/pubmed/31034935
8084,,,,,"Supine versus prone position for pe
rcutaneous nephrolithotripsy: A met
a-analysis of randomized controlled
 trials.",/pubmed/31034987
8083,,,,,"Identifying quality of life indicat
ors to improve outpatient pharmacy 
services for prostate cancer patien
ts: a comparison between Brazilian 
and British experiences.",/pubmed/31038864
8082,,,,,"Sodium-Glucose Co-Transporter 2 Inh
ibitors Compared with Sulfonylureas
 in Patients with Type 2 Diabetes I
nadequately Controlled on Metformin
: A Meta-Analysis of Randomized Con
trolled Trials.",/pubmed/31041606
8081,,,,,"Effects of prenatal and postnatal e
xposure to organophosphate pesticid
es on child neurodevelopment in dif
ferent age groups: a systematic rev
iew.",/pubmed/31041704
8080,,,,,"Comprehensive metabolic profile ana
lysis of the root bark of different
 species of tree peonies (Paeonia S
ect. Moutan).",/pubmed/31048131
8079,,,,,"The Japanese Lung Cancer Society Gu
ideline for non-small cell lung can
cer, stage IV.",/pubmed/31049758
8078,,,,,"The Economic Burden of Chronic Obst
ructive Pulmonary Disease in the As
ia-Pacific Region: A Systematic Rev
iew.",/pubmed/31051330
8077,,,,,"The sensory and affective component
s of pain: are they differentially 
modifiable dimensions or inseparabl
e aspects of a unitary experience? 
A systematic review.",/pubmed/31053232
8076,,,,,"Optimising organ perfusion in the h
igh-risk surgical and critical care
 patient: a narrative review.",/pubmed/31054772
8075,,,,,"Voice rehabilitation for laryngeal 
cancer after radiotherapy: a system
atic review and meta-analysis.",/pubmed/31055641
8074,,,,,"Single-Field Non-Mydriatic Fundus P
hotography for Diabetic Retinopathy
 Screening: A Systematic Review and
 Meta-Analysis.",/pubmed/31067550
8073,,,,,"Re: Systematic Review of Combinatio
n Drug Therapy for Non-Neurogenic L
ower Urinary Tract Symptoms.",/pubmed/31075070
8072,,,,,"Basics and applications of tumor-de
rived extracellular vesicles.",/pubmed/31078138
8071,,,,,"Age and gender considerations on th
e symptomology in patients with sup
erior semicircular canal dehiscence
: A systematic review and case illu
stration.",/pubmed/31078378
8070,,,,,"Economic Evaluations of Dengue Vacc
ination in the Southeast Asia Regio
n: Evidence From a Systematic Revie
w.",/pubmed/31082793
8069,,,,,"Cost-Effectiveness of Adjuvant Tras
tuzumab Therapy for Early Breast Ca
ncer in Asia: A Systematic Review.",/pubmed/31082795
8068,,,,,"[Review of Research on the Impacts 
of Atmospheric Pollution on the Hea
lth of Residents].",/pubmed/31088004
8067,,,,,"A realist review of infant feeding 
counselling to increase exclusive b
reastfeeding by HIV-positive women 
in sub Saharan-Africa: what works f
or whom and in what contexts.",/pubmed/31088541
8066,,,,,"Increased Serum Soluble Urokinase-T
ype Plasminogen Activator Receptor 
(suPAR) Levels in FSGS: A Meta-Anal
ysis.",/pubmed/31089477
8065,,,,,"Top 100 cited noninvasive neuromodu
lation clinical trials.",/pubmed/31092060
8064,,,,,"Development of a novel benchmark me
thod to identify and characterize b
est practices in home care across s
ix European countries: design, base
line, and rationale of the IBenC pr
oject.",/pubmed/31092244
8063,,,,,"Predictive validity of automated os
cillometric blood pressure monitors
 for screening atrial fibrillation:
 a systematic review and meta-analy
sis.",/pubmed/31095424
8062,,,,,"Chlorhexidine-impregnated dressing 
for the prophylaxis of central veno
us catheter-related complications: 
a systematic review and meta-analys
is.",/pubmed/31096918
8061,,,,,"Achieving appropriate medication fo
r older adults: A multidimensional 
perspective.",/pubmed/31097178
8060,,,,,"Symptom severity and quality of lif
e in the management of vulvovaginal
 atrophy in postmenopausal women.",/pubmed/31097180
8059,,,,,"Is poor health literacy a risk fact
or for dementia in older adults? Sy
stematic literature review of prosp
ective cohort studies.",/pubmed/31097184
8058,,,,,"Effect of oral phytoestrogens on en
dometrial thickness and breast dens
ity of perimenopausal and postmenop
ausal women: A systematic review an
d meta-analysis.",/pubmed/31097185
8057,,,,,"Polyethylene Glycol vs. Lactulose i
n Infants and Children with Functio
nal Constipation: Evidence-Based Me
dicine Viewpoint.",/pubmed/31102382
8056,,,,,"Targeting protein methylation: from
 chemical tools to precision medici
nes.",/pubmed/31104094
8055,,,,,"The safety of treatment options for
 acute bacterial skin and skin stru
cture infections.",/pubmed/31106600
8054,,,,,"The score of integrated disease sur
veillance and response adequacy (SI
A): a pragmatic score for comparing
 weekly reported diseases based on 
a systematic review.",/pubmed/31118016
8053,,,,,"Nonsteroidal anti-inflammatory drug
s and pain in cancer patients: a sy
stematic review and reappraisal of 
the evidence.",/pubmed/31122736
8052,,,,,"A systematic review and meta-analys
is of adherence to physical activit
y interventions among three chronic
 conditions: cancer, cardiovascular
 disease, and diabetes.",/pubmed/31126260
8051,,,,,"Chronic pain in critical care survi
vors: a narrative review.",/pubmed/31126622
8050,,,,,"Systematic review and consensus def
initions for the Standardised Endpo
ints in Perioperative Medicine init
iative: clinical indicators.",/pubmed/31128879
8049,,,,,"Adverse outcome pathways potentiall
y related to hazard identification 
of microplastics based on toxicity 
mechanisms.",/pubmed/31129406
8048,,,,,"Trans fatty acids linked to myocard
ial infarction and stroke: What is 
the evidence?",/pubmed/31130187
8047,,,,,"Lenvatinib mesylate to treat hepato
cellular carcinoma.",/pubmed/31131841
8046,,,,,"Risk factors associated with sustai
ned circulation of six zoonotic arb
oviruses: a systematic review for s
election of surveillance sites in n
on-endemic areas.",/pubmed/31133059
8045,,,,,Egg freezing and late motherhood.,/pubmed/31133209
8044,,,,,"The impact of obesity and insulin r
esistance on thyroid cancer: A syst
ematic review.",/pubmed/31133216
8043,,,,,"Electronic assistive technology for
 community-dwelling solo-living old
er adults: A systematic review.",/pubmed/31133218
8042,,,,,"Dementia as a predictor of morbidit
y and mortality in patients with de
lirium.",/pubmed/31133220
8041,,,,,"Effectiveness and Perceptions of Fl
ipped Learning Model in Dental Educ
ation: A Systematic Review.",/pubmed/31133621
8040,,,,,"Management of duodenal stump fistul
a after gastrectomy for malignant d
isease: a systematic review of the 
literature.",/pubmed/31138190
8039,,,,,"Laparoscopy versus open appendectom
y for elderly patients, a meta-anal
ysis and systematic review.",/pubmed/31138196
8038,,,,,"Dural sealants for the management o
f cerebrospinal fluid leakage after
 intradural surgery: current status
 and future perspectives.",/pubmed/31144544
8037,,,,,"Clinical features of visual migrain
e aura: a systematic review.",/pubmed/31146673
8036,,,,,"Comparative efficacy and safety of 
dolutegravir relative to common cor
e agents in treatment-naïve patient
s infected with HIV-1: a systematic
 review and network meta-analysis.",/pubmed/31146698
8035,,,,,"Mobile phone conversation distracti
on: Understanding differences in im
pact between simulator and naturali
stic driving studies.",/pubmed/31150917
8034,,,,,"Safety-in-numbers: An updated meta-
analysis of estimates.",/pubmed/31150920
8033,,,,,"Scoping review of the impacts of ur
ban agriculture on the determinants
 of health.",/pubmed/31151393
8032,,,,,"European Stroke Organisation (ESO)-
 European Society for Minimally Inv
asive Neurological Therapy (ESMINT)
 guidelines on mechanical thrombect
omy in acute ischemic stroke.",/pubmed/31152058
8031,,,,,"Infection control practices employe
d within small animal veterinary pr
actices-A systematic review.",/pubmed/31152501
8030,,,,,"Perioperative Pain and Addiction In
terdisciplinary Network (PAIN) clin
ical practice advisory for perioper
ative management of buprenorphine: 
results of a modified Delphi proces
s.",/pubmed/31153631
8029,,,,,"[The risk of medical comorbidity in
 mental disorders with a particular
 focus on depressive syndromes].",/pubmed/31154922
8028,,,,,"Focusing on Patients' Existing Reso
urces and Strengths in Cognitive-Be
havioral Therapy and Psychodynamic 
Therapy: A Systematic Review and Me
ta-Analysis.",/pubmed/31154930
8027,,,,,"Mentalization and Depression: Theor
etical Concepts, Treatment Approach
es and Empirical Studies - an Overv
iew.",/pubmed/31154932
8026,,,,,"Mapping evidence of intervention st
rategies to improving men's uptake 
to HIV testing services in sub-Saha
ran Africa: A systematic scoping re
view.",/pubmed/31170921
8025,,,,,"Point-of-care HIV testing best prac
tice for early infant diagnosis: an
 implementation study.",/pubmed/31185962
8024,,,,,"Strengthening complex systems for c
hronic disease prevention: a system
atic review.",/pubmed/31185993
8023,,,,,"Evaluation of QoL in neurofibromato
sis patients: a systematic review a
nd meta-analysis study.",/pubmed/31189476
8022,,,,,"pcaExplorer: an R/Bioconductor pack
age for interacting with RNA-seq pr
incipal components.",/pubmed/31195976
8021,,,,,"Non-Medical Strategies to Improve P
regnancy Outcomes of Women with Ges
tational Diabetes Mellitus: A liter
ature review.",/pubmed/31198588
8020,,,,,"Effect of age on the effectiveness 
of the first-line standard of care 
treatment in patients with metastat
ic colorectal cancer: systematic re
view of observational studies.",/pubmed/31201484
8019,,,,,"Comparison of common side effects f
rom mood stabilizers and antipsycho
tics between pediatric and adult pa
tients with bipolar disorder: a sys
tematic review of randomized, doubl
e-blind, placebo-controlled trials.
",/pubmed/31203678
8018,,,,,"Resting Heart Rate and the Risk of 
Atrial Fibrillation.",/pubmed/31204373
8017,,,,,"Comparison of adverse events of bio
logicals for treatment of juvenile 
idiopathic arthritis: a systematic 
review.",/pubmed/31204508
8016,,,,,"A systematic review of rescue analg
esic strategies in acute exacerbati
ons of primary trigeminal neuralgia
.",/pubmed/31208761
8015,,,,,"[Proximal femoral nails antirotatio
n and dynamic hip screws for fixati
on of unstable intertrochanteric fr
actures of femur: A meta-analysis].
",/pubmed/31209421
8014,,,,,"[Quality assessment of global guide
lines on colorectal cancer screenin
g].",/pubmed/31209430
8013,,,,,"Association of vitamin D receptor p
olymorphisms and nephrolithiasis: A
 meta-analysis.",/pubmed/31212049
8012,,,,,"The effectiveness of DNA databases 
in relation to their purpose and co
ntent: A systematic review.",/pubmed/31212144
8011,,,,,"Systematic review of analgesics and
 dexamethasone for post-tonsillecto
my pain in adults.",/pubmed/31221427
8010,,,,,"Genome-wide identification of GRF t
ranscription factors in soybean and
 expression analysis of GmGRF famil
y under shade stress.",/pubmed/31226949
8009,,,,,"The art of diminutive polypectomy a
nd the tools we use: Is there a bes
t practice?",/pubmed/31228974
8008,,,,,"Global trends in the extent of deat
h scene investigation performed for
 sudden and unexpected death of inf
ant (SUDI) cases: A systematic revi
ew.",/pubmed/31229847
8007,,,,,"Incidence of Rhegmatogenous Retinal
 Detachment in Europe - A Systemati
c Review and Meta-Analysis.",/pubmed/31230058
8006,,,,,"Multiple sclerosis and stroke: a sy
stematic review and meta-analysis.",/pubmed/31234793
8005,,,,,"Human papillomavirus and lung cance
r: an overview and a meta-analysis.
",/pubmed/31236668
8004,,,,,"[Analysis on prognosis and influenc
ing factors of postoperative low an
terior resection syndrome for recta
l cancer patients undergoing laparo
scopic anus-preserving radical rese
ction].",/pubmed/31238637
8003,,,,,"Update on the role of pharmaceutica
l-grade chondroitin sulfate in the 
symptomatic management of knee oste
oarthritis.",/pubmed/31243744
8002,,,,,"A meta-analysis of perventricular d
evice closure of perimembranous ven
tricular septal defect.",/pubmed/31248430
8001,,,,,"A review of current evidence allied
 to step-up and top-down medication
 therapy in inflammatory bowel dise
ase.",/pubmed/31250843
8000,,,,,"Diagnostic Performance of Retinopat
hy in the Detection of Diabetic Nep
hropathy in Type 2 Diabetes: A Syst
ematic Review and Meta-Analysis of 
45 Studies.",/pubmed/31256153
7999,,,,,"[Urological infections and antibiot
ic management in geriatric patients
].",/pubmed/31263939
7998,,,,,"Association of glutathione-S-transf
erase p1 gene promoter methylation 
and the incidence of prostate cance
r: a systematic review and meta-ana
lysis.",/pubmed/31263949
7997,,,,,"Dosimetric comparison of protons vs
 photons in re-irradiation of intra
cranial meningioma.",/pubmed/31264474
7996,,,,,"[Meta-analysis of the outcomes of a
ssociating liver partition and port
al vein ligation for staged hepatec
tomy versus portal vein embolizatio
n for the treatment of liver cancer
 with insufficient future liver rem
nant].",/pubmed/31269618
7995,,,,,"Approaches for reducing alcohol-imp
aired driving: Evidence-based legis
lation, law enforcement strategies,
 sanctions, and alcohol-control pol
icies.",/pubmed/31270060
7994,,,,,"Cancer patients and music: (prospec
tive) results from a survey to eval
uate potential complementary treatm
ent approaches.",/pubmed/31278473
7993,,,,,"Mercury in aquatic fauna contaminat
ion: A systematic review on its dyn
amics and potential health risks.",/pubmed/31284912
7992,,,,,"Recommendations in Post-exercise Hy
potension: Concerns, Best Practices
 and Interpretation.",/pubmed/31288287
7991,,,,,"Reflection on 10 years as Cochrane'
s Editor in Chief.",/pubmed/31290562
7990,,,,,"[The economic and social burden of 
dementia diseases in Germany-A meta
-analysis].",/pubmed/31297549
7989,,,,,"[Analysis on risk factors of positi
ve vertical resection margin after 
endoscopic treatment of rectal neur
oendocrine tumors].",/pubmed/31302962
7988,,,,,"[Hemorrhage-prevention value of sec
ond-look endoscopy after endoscopic
 submucosal dissection for early ga
stric cancer: a meta-analysis].",/pubmed/31302967
7987,,,,,"[Supplementary clinical guideline f
or Shaobei injection in hemorrhoid:
 Shaobei injection for special dise
ases with hemorrhoid hemorrhage].",/pubmed/31302972
7986,,,,,"Skin Toxicities with Epidermal Grow
th Factor Receptor Tyrosine Kinase 
Inhibitors in Cancer Patients: A Me
ta-Analysis of Randomized Controlle
d Trials.",/pubmed/31303065
7985,,,,,"Prognostic Value of Baseline Neutro
phil-to-Lymphocyte Ratio in Outcome
 of Immune Checkpoint Inhibitors.",/pubmed/31304800
7984,,,,,"Fruits and vegetables consumption a
nd the risk of gallstone diasease: 
A systematic review and meta-analys
is.",/pubmed/31305451
7983,,,,,"Grade-lymph node ratio predicts the
 survival of breast cancer in diffe
rent molecular types: A surveillanc
e, epidemiology, and end results po
pulation-based analysis.",/pubmed/31305469
7982,,,,,"Tuina for children with upper respi
ratory tract infections: A protocol
 for a systematic review.",/pubmed/31305472
7981,,,,,"Chinese oral herbal paste for the t
reatment of stable chronic obstruct
ive pulmonary disease: Protocol for
 a systematic review and meta-analy
sis.",/pubmed/31305473
7980,,,,,"Effects of exercise on the levels o
f BDNF and executive function in ad
olescents: A protocol for systemati
c review and meta-analysis.",/pubmed/31305474
7979,,,,,"Tobacco smoke exposure and the risk
 of childhood acute lymphoblastic l
eukemia and acute myeloid leukemia:
 A meta-analysis.",/pubmed/31305478
7978,,,,,"Evidence for miniscalpel-needle/nee
dle knife in the management of chro
nic pain related conditions: A prot
ocol for systematic review and meta
-analysis.",/pubmed/31305481
7977,,,,,"Effects of Nicorandil on All-Cause 
Mortality and Cardiac Events in CAD
 Patients Receiving PCI.",/pubmed/31308321
7976,,,,,"Ivabradine Improves Cardiac Functio
n and Increases Exercise Capacity i
n Patients with Chronic Heart Failu
re.",/pubmed/31308326
7975,,,,,"Real-World Relationship Between Pro
ton Pump Inhibitors and Cerebro-Car
diovascular Outcomes Independent of
 Clopidogrel.",/pubmed/31308328
7974,,,,,"The burden of critical limb ischemi
a: a review of recent literature.",/pubmed/31308682
7973,,,,,"Impact of Prosthesis-Patient Mismat
ch on 1-Year Outcomes after Transca
theter Aortic Valve Implantation: M
eta-analysis of 71,106 Patients.",/pubmed/31310471
7972,,,,,"Prevalence, severity, and nature of
 preventable patient harm across me
dical care settings: systematic rev
iew and meta-analysis.",/pubmed/31315828
7971,,,,,"Effectiveness of Occupational Thera
py Interventions for Adults With Sy
stemic Lupus Erythematosus: A Syste
matic Review.",/pubmed/31318666
7970,,,,,"Epsilon-aminocaproic acid versus tr
anexamic acid in total knee arthrop
lasty: a meta-analysis study.",/pubmed/31321578
7969,,,,,Advances in oral cancer detection.,/pubmed/31331489
7968,,,,,"Association of MTHFR C677T and A129
8C Polymorphisms with Glaucoma Risk
: a Systematic Review Meta-Analysis
 based 42 Case-Control Studies.",/pubmed/31334388
7967,,,,,"Screening for Hepatitis B Infection
 in Pregnant Women: Updated Evidenc
e Report and Systematic Review for 
the US Preventive Services Task For
ce.",/pubmed/31334780
7966,,,,,"Prognostic role of C-reactive prote
in to albumin ratio in colorectal c
ancer: A meta analysis.",/pubmed/31335668
7965,,,,,"Diagnostic accuracy of different co
mputer-aided diagnostic systems for
 malignant and benign thyroid nodul
es classification in ultrasound ima
ges: A systematic review and meta-a
nalysis protocol.",/pubmed/31335673
7964,,,,,"Effects of febuxostat on renal func
tion in patients with chronic kidne
y disease: A systematic review and 
meta-analysis.",/pubmed/31335677
7963,,,,,"Computer-aided detection for prosta
te cancer diagnosis based on magnet
ic resonance imaging: Protocol for 
a systematic review and meta-analys
is.",/pubmed/31335680
7962,,,,,"Surgical versus nonsurgical treatme
nt of primary acute patellar disloc
ation: A systematic review and meta
-analysis.",/pubmed/31335681
7961,,,,,"Acupoint herbal patching for bronch
itis: A protocol systematic review 
of randomized controlled trials.",/pubmed/31335684
7960,,,,,"Epidermal growth factor receptor ty
rosine kinase inhibitors combined w
ith thoracic radiotherapy or chemor
adiotherapy for advanced or metasta
tic non-small cell lung cancer: A s
ystematic review and meta-analysis 
of single-arm trials.",/pubmed/31335695
7959,,,,,"Diagnostic accuracy of cervical ela
stography in predicting preterm del
ivery: A systematic review and meta
-analysis.",/pubmed/31335700
7958,,,,,"Total disc replacement versus fusio
n for lumbar degenerative diseases 
- a meta-analysis of randomized con
trolled trials.",/pubmed/31335704
7957,,,,,"Acupuncture for infertile women wit
hout undergoing assisted reproducti
ve techniques (ART): A systematic r
eview and meta-analysis.",/pubmed/31335705
7956,,,,,"Comparative efficacy and safety of 
traditional Chinese patent medicine
 for endometriosis: A Bayesian netw
ork meta-analysis protocol.",/pubmed/31335707
7955,,,,,"Acupoint injection for nonspecific 
chronic low back pain: A protocol o
f systematic review.",/pubmed/31335709
7954,,,,,"The association between statin use 
and survival of esophageal cancer p
atients: A systematic review and me
ta-analysis.",/pubmed/31335710
7953,,,,,"Effectiveness and safety of Chinese
 herbal medicine Xiaoyao san for th
e treatment of insomnia: Protocol f
or a systematic review and meta-ana
lysis.",/pubmed/31335711
7952,,,,,"Changes in medical research trends 
of North Korea after economic sanct
ions: A PRISMA-compliant systematic
 literature review of North Korean 
medical journals.",/pubmed/31335718
7951,,,,,"BNP as a potential biomarker for ca
rdiac damage of breast cancer after
 radiotherapy: a meta-analysis.",/pubmed/31335723
7950,,,,,"Platelet distribution width, platel
et count, and plateletcrit in diabe
tic retinopathy: A systematic revie
w and meta-analysis of PRISMA guide
lines.",/pubmed/31335726
7949,,,,,"High pretreatment plasma D-dimer le
vels predict poor prognosis in gast
rointestinal cancers: A meta-analys
is.",/pubmed/31335729
7948,,,,,"Efficacy of travoprost for the trea
tment of patients with glaucoma.",/pubmed/31335731
7947,,,,,"Comparison of the fenestrated and n
on-fenestrated Fontan procedures: A
 meta-analysis.",/pubmed/31335738
7946,,,,,"Pharmacological interventions for p
reventing postoperative nausea and 
vomiting in adult patients undergoi
ng ambulatory surgery: Protocol for
 a systematic review and network me
ta-analysis.",/pubmed/31335743
7945,,,,,"Risk profile for antiangiogenic age
nt-related osteonecrosis of the jaw
s.",/pubmed/31340246
7944,,,,,"Sexually transmitted infections - l
aboratory diagnosis.",/pubmed/31340297
7943,,,,,"Using a 3D printer in cardiac valve
 surgery: a systematic review.",/pubmed/31340310
7942,,,,,"Pathological fracture after radioth
erapy: systematic review of literat
ure.",/pubmed/31340323
7941,,,,,"A meta-analysis on the association 
of genetic polymorphism of the angi
otensin-converting enzyme and coron
ary artery disease in the chinese p
opulation.",/pubmed/31340327
7940,,,,,"Pharmacodynamics of current and eme
rging treatments for cervical cance
r.",/pubmed/31340683
7939,,,,,"Risk factors for neck hematoma requ
iring surgical re-intervention afte
r thyroidectomy: a systematic revie
w and meta-analysis.",/pubmed/31340806
7938,,,,,"Development and validation of a pre
diction model for fat mass in child
ren and adolescents: meta-analysis 
using individual participant data.",/pubmed/31340931
7937,,,,,"Diagnosis of elevated intracranial 
pressure in critically ill adults: 
systematic review and meta-analysis
.",/pubmed/31340932
7936,,,,,"Long term risk of symptomatic recur
rent venous thromboembolism after d
iscontinuation of anticoagulant tre
atment for first unprovoked venous 
thromboembolism event: systematic r
eview and meta-analysis.",/pubmed/31340984
7935,,,,,"[Effects of physical training in pa
tients with type 2 diabetes mellitu
s: a systematic review].",/pubmed/31344211
7934,,,,,"Quality of dietary fat and genetic 
risk of type 2 diabetes: individual
 participant data meta-analysis.",/pubmed/31345923
7933,,,,,"Diagnostic value of MRI combined wi
th ultrasound for lymph node metast
asis in breast cancer: Protocol for
 a meta-analysis.",/pubmed/31348268
7932,,,,,"Identification of microRNA biomarke
rs in atrial fibrillation: A protoc
ol for systematic review and bioinf
ormatics analysis.",/pubmed/31348272
7931,,,,,"Acupuncture for hearing loss after 
traumatic brain injury: A protocol 
for systematic review of randomized
 controlled trial.",/pubmed/31348277
