Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Eye Involvement in Primary Central Nervous System Lymphoma.","/pubmed/32057762","Farrall AL, Smith JR.","Surv Ophthalmol. 2020 Feb 11. pii: S0039-6257(20)30025-4. doi: 10.1016/j.survophthal.2020.02.001. [Epub ahead of print] Review.","Surv Ophthalmol.  2020","PubMed","citation","PMID:32057762","pubmed","32057762","create date:2020/02/15 | first author:Farrall AL",
"Meta-analysis on the comparative efficacy of drains, progressive tension sutures and subscarpal fat preservation in reducing complications of abdominoplasty.","/pubmed/32057746","Ho W, Jones CD, Pitt E, Hallam MJ.","J Plast Reconstr Aesthet Surg. 2020 Feb 1. pii: S1748-6815(20)30051-6. doi: 10.1016/j.bjps.2019.11.066. [Epub ahead of print]","J Plast Reconstr Aesthet Surg.  2020","PubMed","citation","PMID:32057746","pubmed","32057746","create date:2020/02/15 | first author:Ho W",
"The State of Quality Improvement Teaching in Medical Schools: A Systematic Review.","/pubmed/32057742","Peiris-John R, Selak V, Robb G, Kool B, Wells S, Sadler L, Wise MR.","J Surg Educ. 2020 Feb 10. pii: S1931-7204(20)30003-9. doi: 10.1016/j.jsurg.2020.01.003. [Epub ahead of print]","J Surg Educ.  2020","PubMed","citation","PMID:32057742","pubmed","32057742","create date:2020/02/15 | first author:Peiris-John R",
"Implementation and Effectiveness of Coaching for Surgeons in Practice - A Mixed Studies Systematic Review.","/pubmed/32057740","Valanci-Aroesty S, Alhassan N, Feldman LS, Landry T, Mastropietro V, Fiore J Jr, Lee L, Fried GM, Mueller CL.","J Surg Educ. 2020 Feb 10. pii: S1931-7204(20)30007-6. doi: 10.1016/j.jsurg.2020.01.007. [Epub ahead of print]","J Surg Educ.  2020","PubMed","citation","PMID:32057740","pubmed","32057740","create date:2020/02/15 | first author:Valanci-Aroesty S",
"Efficacy of pillar suture for post-tonsillectomy morbidity in children: a meta-analysis.","/pubmed/32057680","Kim JS, Kim BG, Kim DH, Hwang SH.","Braz J Otorhinolaryngol. 2020 Jan 25. pii: S1808-8694(20)30008-2. doi: 10.1016/j.bjorl.2019.12.007. [Epub ahead of print]","Braz J Otorhinolaryngol.  2020","PubMed","citation","PMID:32057680","pubmed","32057680","create date:2020/02/15 | first author:Kim JS",
"A systematic review of sleep deprivation and technical skill in surgery.","/pubmed/32057670","Whelehan DF, McCarrick CA, Ridgway PF.","Surgeon. 2020 Feb 11. pii: S1479-666X(20)30015-9. doi: 10.1016/j.surge.2020.01.004. [Epub ahead of print] Review.","Surgeon.  2020","PubMed","citation","PMID:32057670","pubmed","32057670","create date:2020/02/15 | first author:Whelehan DF",
"Outcomes of basal ganglia and thalamic cavernous malformation surgery: A meta-analysis.","/pubmed/32057609","Kearns KN, Chen CJ, Tvrdik P, Park MS, Kalani MYS.","J Clin Neurosci. 2020 Feb 10. pii: S0967-5868(19)31683-2. doi: 10.1016/j.jocn.2019.12.019. [Epub ahead of print] Review.","J Clin Neurosci.  2020","PubMed","citation","PMID:32057609","pubmed","32057609","create date:2020/02/15 | first author:Kearns KN",
"Synchronous and metachronous urothelial carcinoma of the upper urinary tract and the bladder: Are they clonally related? A systematic review.","/pubmed/32057596","van Doeveren T, van de Werken HJG, van Riet J, Aben KKH, van Leeuwen PJ, Zwarthoff EC, Boormans JL.","Urol Oncol. 2020 Feb 11. pii: S1078-1439(20)30009-0. doi: 10.1016/j.urolonc.2020.01.008. [Epub ahead of print] Review.","Urol Oncol.  2020","PubMed","citation","PMID:32057596","pubmed","32057596","create date:2020/02/15 | first author:van Doeveren T",
"Prognosis review and time-to-event data meta-analysis of endovascular aneurysm repair outside versus within instructions for use of aortic endograft devices.","/pubmed/32057585","Antoniou GA, Juszczak MT, Nasr H, Narlawar R, Antoniou SA, Matsagkas M, Donas KP, de Vries JPM.","J Vasc Surg. 2020 Feb 10. pii: S0741-5214(19)32303-1. doi: 10.1016/j.jvs.2019.08.247. [Epub ahead of print] Review.","J Vasc Surg.  2020","PubMed","citation","PMID:32057585","pubmed","32057585","create date:2020/02/15 | first author:Antoniou GA",
"Breast reconstruction after therapeutic or prophylactic mastectomy for breast cancer: A comparison of guideline recommendations.","/pubmed/32057564","Popowich B, Kostaras X, Temple-Oberle C.","Eur J Surg Oncol. 2020 Jan 18. pii: S0748-7983(20)30043-3. doi: 10.1016/j.ejso.2020.01.024. [Epub ahead of print]","Eur J Surg Oncol.  2020","PubMed","citation","PMID:32057564","pubmed","32057564","create date:2020/02/15 | first author:Popowich B",
"Facilitators and barriers for nurses in providing sexual education to myocardial-infarction patients: A qualitative systematic review.","/pubmed/32057560","Karani S, McLuskey J.","Intensive Crit Care Nurs. 2020 Feb 10:102802. doi: 10.1016/j.iccn.2020.102802. [Epub ahead of print] Review.","Intensive Crit Care Nurs.  2020","PubMed","citation","PMID:32057560","pubmed","32057560","create date:2020/02/15 | first author:Karani S",
"Incidence and characteristics of non-accidental burns in children: A systematic review.","/pubmed/32057545","Loos MHJ, Almekinders CAM, Heymans MW, de Vries A, Bakx R.","Burns. 2020 Feb 10. pii: S0305-4179(19)30298-0. doi: 10.1016/j.burns.2020.01.008. [Epub ahead of print] Review.","Burns.  2020","PubMed","citation","PMID:32057545","pubmed","32057545","create date:2020/02/15 | first author:Loos MHJ",
"Prognostic and clinicopathological significance of SR-B1 in solid tumors: A meta-analysis.","/pubmed/32057516","Wang M, Chao C, Luo G, Wang B, Zhan X, Di D, Qian Y, Zhang X.","Pathol Res Pract. 2020 Feb 8:152849. doi: 10.1016/j.prp.2020.152849. [Epub ahead of print] Review.","Pathol Res Pract.  2020","PubMed","citation","PMID:32057516","pubmed","32057516","create date:2020/02/15 | first author:Wang M",
"Perioperative body temperature maintenance and occurrence of surgical site infection: A systematic review with meta-analysis.","/pubmed/32057511","Poveda VB, Oliveira RA, Galvão CM.","Am J Infect Control. 2020 Feb 10. pii: S0196-6553(20)30011-0. doi: 10.1016/j.ajic.2020.01.002. [Epub ahead of print] Review.","Am J Infect Control.  2020","PubMed","citation","PMID:32057511","pubmed","32057511","create date:2020/02/15 | first author:Poveda VB",
"Strategies of left ventricular unloading during VA-ECMO support: a network meta-analysis.","/pubmed/32057479","Baldetti L, Gramegna M, Beneduce A, Melillo F, Moroni F, Calvo F, Melisurgo G, Ajello S, Fominskiy E, Pappalardo F, Scandroglio AM.","Int J Cardiol. 2020 Feb 4. pii: S0167-5273(19)35668-2. doi: 10.1016/j.ijcard.2020.02.004. [Epub ahead of print]","Int J Cardiol.  2020","PubMed","citation","PMID:32057479","pubmed","32057479","create date:2020/02/15 | first author:Baldetti L",
"The relationship between inguinal hernia and minimally-invasive surgery for prostate cancer: A systematic review of the literature.","/pubmed/32057461","Bertolo R, Mir Maresma MC, Bove P, Rubio-Briones J, Ramírez-Backhaus M.","Actas Urol Esp. 2020 Feb 10. pii: S0210-4806(19)30216-5. doi: 10.1016/j.acuro.2019.10.005. [Epub ahead of print] Review. English, Spanish. ","Actas Urol Esp.  2020","PubMed","citation","PMID:32057461","pubmed","32057461","create date:2020/02/15 | first author:Bertolo R",
"Pancreaticodudonectomy in trauma: One or two stages?","/pubmed/32057460","de Carvalho MEAJ, Cunha AG.","Injury. 2020 Jan 24. pii: S0020-1383(20)30041-3. doi: 10.1016/j.injury.2020.01.018. [Epub ahead of print] Review.","Injury.  2020","PubMed","citation","PMID:32057460","pubmed","32057460","create date:2020/02/15 | first author:de Carvalho MEAJ",
"Treating Military-Connected Children in the Civilian Sector: Information and Resources for Health Care Providers.","/pubmed/32057437","Rossiter AG, Cervelli L, Cogan AM, Ling C.","Arch Phys Med Rehabil. 2020 Feb 10. pii: S0003-9993(19)31471-6. doi: 10.1016/j.apmr.2019.12.003. [Epub ahead of print] No abstract available. ","Arch Phys Med Rehabil.  2020","PubMed","citation","PMID:32057437","pubmed","32057437","create date:2020/02/15 | first author:Rossiter AG",
"Defining risk factors associated with difficult peripheral venous Cannulation: A systematic review and meta-analysis.","/pubmed/32057426","Rodríguez-Calero MA, Blanco-Mavillard I, Morales-Asencio JM, Fernández-Fernández I, Castro-Sánchez E, de Pedro-Gómez JE.","Heart Lung. 2020 Feb 11. pii: S0147-9563(20)30009-1. doi: 10.1016/j.hrtlng.2020.01.009. [Epub ahead of print]","Heart Lung.  2020","PubMed","citation","PMID:32057426","pubmed","32057426","create date:2020/02/15 | first author:Rodríguez-Calero MA",
"Perspective: Advancing the research agenda for improving understanding of cyanobacteria in a future of global change.","/pubmed/32057347","Burford MA, Carey CC, Hamilton DP, Huisman J, Paerl HW, Wood SA, Wulff A.","Harmful Algae. 2020 Jan;91:101601. doi: 10.1016/j.hal.2019.04.004. Epub 2019 Apr 16.","Harmful Algae.  2020","PubMed","citation","PMID:32057347","pubmed","32057347","create date:2020/02/15 | first author:Burford MA",
"Modeling harmful algal blooms in a changing climate.","/pubmed/32057346","Ralston DK, Moore SK.","Harmful Algae. 2020 Jan;91:101729. doi: 10.1016/j.hal.2019.101729. Epub 2019 Dec 19.","Harmful Algae.  2020","PubMed","citation","PMID:32057346","pubmed","32057346","create date:2020/02/15 | first author:Ralston DK",
"Management of cancer-related thrombosis in the era of direct oral anticoagulants: A comprehensive review of the 2019 ITAC-CME clinical practice guidelines. On behalf of the Groupe Francophone Thrombose et Cancer (GFTC).","/pubmed/32057323","Rafii H, Frère C, Benzidia I, Crichi B, Andre T, Assenat E, Bournet B, Carpentier A, Connault J, Doucet L, Durant C, Emmerich J, Gris JC, Hij A, Le Hello C, Madelaine I, Messas E, Ndour A, Villiers S, Marjanovic Z, Ait Abdallah N, Yannoutsos A, et al.","J Med Vasc. 2020 Feb;45(1):28-40. doi: 10.1016/j.jdmv.2019.12.004. Epub 2020 Jan 8.","J Med Vasc.  2020","PubMed","citation","PMID:32057323","pubmed","32057323","create date:2020/02/15 | first author:Rafii H",
"Modeling the Tumor Microenvironment and Pathogenic Signaling in Bone Sarcoma.","/pubmed/32057288","Molina ER, Chim LK, Barrios S, Ludwig JA, Mikos AG.","Tissue Eng Part B Rev. 2020 Feb 14. doi: 10.1089/ten.teb.2019.0302. [Epub ahead of print]","Tissue Eng Part B Rev.  2020","PubMed","citation","PMID:32057288","pubmed","32057288","create date:2020/02/15 | first author:Molina ER",
"Association of IL-6 -174G > C Polymorphism with Susceptibility to Childhood Sepsis: A Systematic Review and Meta-Analysis.","/pubmed/32057284","Ferdosian F, Jarahzadeh MH, Bahrami R, Nafei Z, Jafari M, Raee-Ezzabadi A, Mirjalili SR, Neamatzadeh H.","Fetal Pediatr Pathol. 2020 Feb 14:1-15. doi: 10.1080/15513815.2020.1723149. [Epub ahead of print]","Fetal Pediatr Pathol.  2020","PubMed","citation","PMID:32057284","pubmed","32057284","create date:2020/02/15 | first author:Ferdosian F",
"Targeted synthetic pharmacotherapy for psoriatic arthritis: state of the art.","/pubmed/32057269","Caso F, Navarini L, Ruscitti P, Chimenti MS, Girolimetto N, Del Puente A, Giacomelli R, Scarpa R, Costa L.","Expert Opin Pharmacother. 2020 Feb 14:1-12. doi: 10.1080/14656566.2020.1726317. [Epub ahead of print]","Expert Opin Pharmacother.  2020","PubMed","citation","PMID:32057269","pubmed","32057269","create date:2020/02/15 | first author:Caso F",
"Prevention of incisional hernia after midline laparotomy with prophylactic mesh reinforcement: a meta-analysis and trial sequential analysis.","/pubmed/32057193","Jairam AP, López-Cano M, García Alamino J, Pereira JA, Timmermans L, Jeekel J, Lange J, Muysoms F.","BJS Open. 2020 Feb 14. doi: 10.1002/bjs5.50261. [Epub ahead of print] Review.","BJS Open.  2020","PubMed","citation","PMID:32057193","pubmed","32057193","create date:2020/02/15 | first author:Jairam AP",
"Drinking risk varies within and between Australian Aboriginal and Torres Strait Islander samples: A meta-analysis to identify sources of heterogeneity.","/pubmed/32057135","Conigrave JH, Lee KSK, Zheng C, Wilson S, Perry J, Chikritzhs T, Slade T, Morley K, Room R, Callinan S, Hayman N, Conigrave KM.","Addiction. 2020 Feb 14. doi: 10.1111/add.15015. [Epub ahead of print] Review.","Addiction.  2020","PubMed","citation","PMID:32057135","pubmed","32057135","create date:2020/02/15 | first author:Conigrave JH",
"Patient Safety and Quality Improvement in Otolaryngology-Head and Neck Surgery: A Systematic Review.","/pubmed/32057101","Gettelfinger JD, Paulk PB, Schmalbach CE.","Laryngoscope. 2020 Feb 14. doi: 10.1002/lary.28538. [Epub ahead of print] Review.","Laryngoscope.  2020","PubMed","citation","PMID:32057101","pubmed","32057101","create date:2020/02/15 | first author:Gettelfinger JD",
"Social Determinants of Health: Underreported Heterogeneity in Systematic Reviews of Caregiver Interventions.","/pubmed/32057083","Young HM, Bell JF, Whitney RL, Ridberg RA, Reed SC, Vitaliano PP.","Gerontologist. 2020 Feb 14;60(Supplement_1):S14-S28. doi: 10.1093/geront/gnz148.","Gerontologist.  2020","PubMed","citation","PMID:32057083","pubmed","32057083","create date:2020/02/15 | first author:Young HM",
"White matter microstructural alterations in posttraumatic stress disorder: An ROI and whole-brain based meta-analysis.","/pubmed/32056942","Ju Y, Ou W, Su J, Averill CL, Liu J, Wang M, Wang Z, Zhang Y, Liu B, Li L, Abdallah CG.","J Affect Disord. 2020 Jan 16;266:655-670. doi: 10.1016/j.jad.2020.01.047. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056942","pubmed","32056942","create date:2020/02/15 | first author:Ju Y",
"Development of the Ketamine Side Effect Tool (KSET).","/pubmed/32056935","Short B, Dong V, Gálvez V, Vulovic V, Martin D, Bayes AJ, Zarate CA, Murrough JW, McLoughlin DM, Riva-Posse P, Schoevers R, Fraguas R, Glue P, Fam J, McShane R, Loo CK.","J Affect Disord. 2020 Jan 25;266:615-620. doi: 10.1016/j.jad.2020.01.120. [Epub ahead of print]","J Affect Disord.  2020","PubMed","citation","PMID:32056935","pubmed","32056935","create date:2020/02/15 | first author:Short B",
"Comparative efficacy of nine antidepressants in treating Chinese patients with post-stroke depression: A network meta-analysis.","/pubmed/32056924","Li X, Zhang C.","J Affect Disord. 2020 Feb 3;266:540-548. doi: 10.1016/j.jad.2020.02.005. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056924","pubmed","32056924","create date:2020/02/15 | first author:Li X",
"Can olfactory dysfunction be a marker of trait or states of bipolar disorders? A comprehensive review.","/pubmed/32056918","Henry C, Meyrel M, Bigot M, Alonso M, Lledo PM, Dargél AA.","J Affect Disord. 2020 Jan 23;266:498-502. doi: 10.1016/j.jad.2020.01.081. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056918","pubmed","32056918","create date:2020/02/15 | first author:Henry C",
"Cholesterol and triglyceride levels in first-episode patients with major depressive disorder: A meta-analysis of case-control studies.","/pubmed/32056914","Wei YG, Cai DB, Liu J, Liu RX, Wang SB, Tang YQ, Zheng W, Wang F.","J Affect Disord. 2020 Jan 24;266:465-472. doi: 10.1016/j.jad.2020.01.114. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056914","pubmed","32056914","create date:2020/02/15 | first author:Wei YG",
"Feeling down? A systematic review of the gut microbiota in anxiety/depression and irritable bowel syndrome.","/pubmed/32056910","Simpson CA, Mu A, Haslam N, Schwartz OS, Simmons JG.","J Affect Disord. 2020 Jan 22;266:429-446. doi: 10.1016/j.jad.2020.01.124. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056910","pubmed","32056910","create date:2020/02/15 | first author:Simpson CA",
"Experiences of depression in older adults from non-white and ethnic minority groups: A thematic synthesis of qualitative studies.","/pubmed/32056897","Rawlings GH, Bains M.","J Affect Disord. 2020 Jan 30;266:341-348. doi: 10.1016/j.jad.2020.01.165. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056897","pubmed","32056897","create date:2020/02/15 | first author:Rawlings GH",
"Prevalence of comorbid substance use in major depressive disorder in community and clinical settings, 1990-2019: Systematic review and meta-analysis.","/pubmed/32056890","Hunt GE, Malhi GS, Lai HMX, Cleary M.","J Affect Disord. 2020 Jan 26;266:288-304. doi: 10.1016/j.jad.2020.01.141. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056890","pubmed","32056890","create date:2020/02/15 | first author:Hunt GE",
"Depression predicts the risk of adverse events after percutaneous coronary intervention: A meta-analysis.","/pubmed/32056871","Song X, Song J, Shao M, Gao X, Ji F, Tian H, Xu Y, Zhuo C.","J Affect Disord. 2020 Jan 26;266:158-164. doi: 10.1016/j.jad.2020.01.136. [Epub ahead of print]","J Affect Disord.  2020","PubMed","citation","PMID:32056871","pubmed","32056871","create date:2020/02/15 | first author:Song X",
"Gut microbiota and major depressive disorder: A systematic review and meta-analysis.","/pubmed/32056863","Sanada K, Nakajima S, Kurokawa S, Barceló-Soler A, Ikuse D, Hirata A, Yoshizawa A, Tomizawa Y, Salas-Valero M, Noda Y, Mimura M, Iwanami A, Kishimoto T.","J Affect Disord. 2020 Jan 23;266:1-13. doi: 10.1016/j.jad.2020.01.102. [Epub ahead of print] Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056863","pubmed","32056863","create date:2020/02/15 | first author:Sanada K",
"The immediate effects of passive joint mobilisation on local muscle function. A systematic review of the literature.","/pubmed/32056830","Pfluegler G, Kasper J, Luedtke K.","Musculoskelet Sci Pract. 2020 Feb;45:102106. doi: 10.1016/j.msksp.2019.102106. Epub 2019 Dec 26.","Musculoskelet Sci Pract.  2020","PubMed","citation","PMID:32056830","pubmed","32056830","create date:2020/02/15 | first author:Pfluegler G",
"Are within and/or between session improvements in pain and function prognostic of medium and long-term improvements in musculoskeletal problems? A systematic review.","/pubmed/32056828","Runge N, Aina A, May S.","Musculoskelet Sci Pract. 2020 Feb;45:102102. doi: 10.1016/j.msksp.2019.102102. Epub 2019 Dec 13.","Musculoskelet Sci Pract.  2020","PubMed","citation","PMID:32056828","pubmed","32056828","create date:2020/02/15 | first author:Runge N",
"Completeness of the description of manipulation and mobilisation techniques in randomized controlled trials in neck pain; A review using the TiDieR checklist.","/pubmed/32056823","Pool J, Maissan F, de Waele N, Wittink H, Ostelo R.","Musculoskelet Sci Pract. 2020 Feb;45:102098. doi: 10.1016/j.msksp.2019.102098. Epub 2019 Dec 2. Review.","Musculoskelet Sci Pract.  2020","PubMed","citation","PMID:32056823","pubmed","32056823","create date:2020/02/15 | first author:Pool J",
"The effectiveness of tai chi in breast cancer patients: A systematic review and meta-analysis.","/pubmed/32056814","Liu L, Tan H, Yu S, Yin H, Baxter GD.","Complement Ther Clin Pract. 2020 Feb;38:101078. doi: 10.1016/j.ctcp.2019.101078. Epub 2019 Dec 13. Review.","Complement Ther Clin Pract.  2020","PubMed","citation","PMID:32056814","pubmed","32056814","create date:2020/02/15 | first author:Liu L",
"The effects of preoperative guided imagery interventions on preoperative anxiety and postoperative pain: A meta-analysis.","/pubmed/32056813","Álvarez-García C, Yaban ZŞ.","Complement Ther Clin Pract. 2020 Feb;38:101077. doi: 10.1016/j.ctcp.2019.101077. Epub 2019 Dec 4. Review.","Complement Ther Clin Pract.  2020","PubMed","citation","PMID:32056813","pubmed","32056813","create date:2020/02/15 | first author:Álvarez-García C",
"The role of hemoglobin degradation pathway in preeclampsia: A systematic review and meta-analysis.","/pubmed/32056786","Bellos I, Pergialiotis V, Loutradis D, Papapanagiotou A, Daskalakis G.","Placenta. 2020 Jan 27;92:9-16. doi: 10.1016/j.placenta.2020.01.014. [Epub ahead of print]","Placenta.  2020","PubMed","citation","PMID:32056786","pubmed","32056786","create date:2020/02/15 | first author:Bellos I",
"A review of omics approaches to study preeclampsia.","/pubmed/32056783","Benny PA, Alakwaa FM, Schlueter RJ, Lassiter CB, Garmire LX.","Placenta. 2020 Jan 22;92:17-27. doi: 10.1016/j.placenta.2020.01.008. [Epub ahead of print]","Placenta.  2020","PubMed","citation","PMID:32056783","pubmed","32056783","create date:2020/02/15 | first author:Benny PA",
"A systematic review of treatments targeting cognitive biases in socially anxious adolescents: Special Section on ""Translational and Neuroscience Studies in Affective Disorders"" Section Editor, Maria Nobile MD, PhD.","/pubmed/32056778","Biagianti B, Conelea C, Brambilla P, Bernstein G.","J Affect Disord. 2020 Mar 1;264:543-551. doi: 10.1016/j.jad.2019.12.002. Epub 2019 Dec 3. Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056778","pubmed","32056778","create date:2020/02/15 | first author:Biagianti B",
"Efficacy of interpersonal psychotherapy for post-traumatic stress disorder: A systematic review and meta-analysis.","/pubmed/32056763","Althobaiti S, Kazantzis N, Ofori-Asenso R, Romero L, Fisher J, Mills KE, Liew D.","J Affect Disord. 2020 Mar 1;264:286-294. doi: 10.1016/j.jad.2019.12.021. Epub 2019 Dec 14.","J Affect Disord.  2020","PubMed","citation","PMID:32056763","pubmed","32056763","create date:2020/02/15 | first author:Althobaiti S",
"Relationship between suicide mortality and lithium in drinking water: A systematic review and meta-analysis.","/pubmed/32056756","Barjasteh-Askari F, Davoudi M, Amini H, Ghorbani M, Yaseri M, Yunesian M, Mahvi AH, Lester D.","J Affect Disord. 2020 Mar 1;264:234-241. doi: 10.1016/j.jad.2019.12.027. Epub 2019 Dec 19. Review.","J Affect Disord.  2020","PubMed","citation","PMID:32056756","pubmed","32056756","create date:2020/02/15 | first author:Barjasteh-Askari F",
"Efficacy and safety of lurasidone versus placebo as adjunctive to mood stabilizers in bipolar I depression: A meta-analysis.","/pubmed/32056755","Wang H, Xiao L, Wang HL, Wang GH.","J Affect Disord. 2020 Mar 1;264:227-233. doi: 10.1016/j.jad.2019.11.031. Epub 2019 Nov 14.","J Affect Disord.  2020","PubMed","citation","PMID:32056755","pubmed","32056755","create date:2020/02/15 | first author:Wang H",
"The relationship between subjective effects induced by a single dose of ketamine and treatment response in patients with major depressive disorder: A systematic review.","/pubmed/32056741","Mathai DS, Meyer MJ, Storch EA, Kosten TR.","J Affect Disord. 2020 Mar 1;264:123-129. doi: 10.1016/j.jad.2019.12.023. Epub 2019 Dec 14.","J Affect Disord.  2020","PubMed","citation","PMID:32056741","pubmed","32056741","create date:2020/02/15 | first author:Mathai DS",
"Prognostic value of simple measures of physical function and muscle strength in COPD: A systematic review.","/pubmed/32056729","Massierer D, Alsowayan W, Lima VP, Bourbeau J, Janaudis-Ferreira T.","Respir Med. 2020 Jan;161:105856. doi: 10.1016/j.rmed.2019.105856. Epub 2019 Dec 19. Review.","Respir Med.  2020","PubMed","citation","PMID:32056729","pubmed","32056729","create date:2020/02/15 | first author:Massierer D",
"Association Between Sarcopenic Obesity and Metabolic Syndrome in Adults: A Systematic Review and Meta-Analysis.","/pubmed/32056530","Khadra D, Itani L, Chebaro Y, Obeid M, Jaber M, Ghanem R, Ayton A, Khreidieh D, El Masri D, Kimura A, Tannir H, El Ghoch M.","Curr Cardiol Rev. 2020 Feb 13. doi: 10.2174/1573403X16666200214104122. [Epub ahead of print]","Curr Cardiol Rev.  2020","PubMed","citation","PMID:32056530","pubmed","32056530","create date:2020/02/15 | first author:Khadra D",
"Effect of Earmuffs on Physiological Parameters in Preterm Infants: A Systematic Review.","/pubmed/32056529","Ozdemir S, Balci S.","Curr Pediatr Rev. 2020 Feb 13. doi: 10.2174/1573396316666200214112347. [Epub ahead of print]","Curr Pediatr Rev.  2020","PubMed","citation","PMID:32056529","pubmed","32056529","create date:2020/02/15 | first author:Ozdemir S",
"Health technology assessment-based approach to flow cytometric immunophenotyping of acute leukemias: a literature classification.","/pubmed/32056511","Gaipa G, Erba E, Danova M, Mazzini G, Venditti A, Buldini B, Specchia G, Maglia O, Kunkl A, Ciriello MM, Arpinati M, Mannelli F, Lanza F, Riccioni R, Pistotti V, Apolone G; Società Italiana di Citometria (GIC)..","Tumori. 2020 Feb 14:300891620904412. doi: 10.1177/0300891620904412. [Epub ahead of print]","Tumori.  2020","PubMed","citation","PMID:32056511","pubmed","32056511","create date:2020/02/15 | first author:Gaipa G",
"Uninterrupted anticoagulation during catheter ablation for atrial fibrillation: no difference in major bleeding and stroke between direct oral anticoagulants and vitamin K antagonists in an updated meta-analysis of randomised controlled trials.","/pubmed/32056498","Brockmeyer M, Lin Y, Parco C, Karathanos A, Krieger T, Schulze V, Heinen Y, Bejinariu A, Müller P, Makimoto H, Kelm M, Wolff G.","Acta Cardiol. 2020 Feb 14:1-8. doi: 10.1080/00015385.2020.1724689. [Epub ahead of print]","Acta Cardiol.  2020","PubMed","citation","PMID:32056498","pubmed","32056498","create date:2020/02/15 | first author:Brockmeyer M",
"Clinical impact of needle-free connector design: A systematic review of literature.","/pubmed/32056487","Rosenthal VD.","J Vasc Access. 2020 Feb 14:1129729820904904. doi: 10.1177/1129729820904904. [Epub ahead of print]","J Vasc Access.  2020","PubMed","citation","PMID:32056487","pubmed","32056487","create date:2020/02/15 | first author:Rosenthal VD",
"Migraine, low-dose combined hormonal contraceptives, and ischemic stroke in young women: a systematic review and suggestions for future research.","/pubmed/32056462","Ornello R, Canonico M, Merki-Feld GS, Kurth T, Lidegaard Ø, MacGregor EA, Lampl C, Nappi RE, Martelletti P, Sacco S.","Expert Rev Neurother. 2020 Feb 14. doi: 10.1080/14737175.2020.1730816. [Epub ahead of print]","Expert Rev Neurother.  2020","PubMed","citation","PMID:32056462","pubmed","32056462","create date:2020/02/15 | first author:Ornello R",
"Have the IHS Guidelines for controlled trials of acute treatment of migraine attacks been followed? Laying the ground for the 4th edition.","/pubmed/32056459","Alpuente A, Tassorelli C, Diener HC, Silberstein SD, Pozo-Rosich P.","Cephalalgia. 2020 Feb 14:333102420906843. doi: 10.1177/0333102420906843. [Epub ahead of print]","Cephalalgia.  2020","PubMed","citation","PMID:32056459","pubmed","32056459","create date:2020/02/15 | first author:Alpuente A",
"Salivary biomarkers for cancer diagnosis: a meta-analysis.","/pubmed/32056455","Rapado-González Ó, Martínez-Reglero C, Salgado-Barreira Á, Takkouche B, López-López R, Suárez-Cunqueiro MM, Muinelo-Romay L.","Ann Med. 2020 Feb 14:1-20. doi: 10.1080/07853890.2020.1730431. [Epub ahead of print]","Ann Med.  2020","PubMed","citation","PMID:32056455","pubmed","32056455","create date:2020/02/15 | first author:Rapado-González Ó",
"Systematic review of in vitro studies evaluating tooth bleaching efficacy.","/pubmed/32056410","Kwon SR, Cortez E, Wang M, Jagwani M, Oyoyo U, Li Y.","Am J Dent. 2020 Feb;33(1):17-24. Review.","Am J Dent.  2020","PubMed","citation","PMID:32056410","pubmed","32056410","create date:2020/02/15 | first author:Kwon SR",
"The effects of oscillating-rotating electric toothbrushes on plaque and gingival health: A meta-analysis.","/pubmed/32056408","Grender J, Adam R, Zou Y.","Am J Dent. 2020 Feb;33(1):3-11.","Am J Dent.  2020","PubMed","citation","PMID:32056408","pubmed","32056408","create date:2020/02/15 | first author:Grender J",
"Operationalisation of a biopsychosocial approach for the non-pharmacological management of patients with chronic musculoskeletal pain in low- and middle-income countries: A systematic review.","/pubmed/32056363","Ampiah PK, Hendrick P, Moffatt F, Ahenkorah J.","Musculoskeletal Care. 2020 Feb 14. doi: 10.1002/msc.1462. [Epub ahead of print] Review.","Musculoskeletal Care.  2020","PubMed","citation","PMID:32056363","pubmed","32056363","create date:2020/02/15 | first author:Ampiah PK",
"A Core Outcome Set for Hyperemesis Gravidarum Research: an international consensus study.","/pubmed/32056342","Jansen L, Koot MH, Van't Hooft J, Dean CR, Duffy J, Ganzevoort W, Gauw N, Goes BY, Rodenburg J, Roseboom TJ, Painter RC, Grooten IJ.","BJOG. 2020 Feb 13. doi: 10.1111/1471-0528.16172. [Epub ahead of print]","BJOG.  2020","PubMed","citation","PMID:32056342","pubmed","32056342","create date:2020/02/15 | first author:Jansen L",
